,laptop_ID,Company,TypeName,Inches,Ram,OpSys,Weight,Price_euros,height,width,Cpu Speed GHz,Cpu Company,has_SSD,has_HDD,GpuManufacturer
1224,1242,Dell,2 in 1 Convertible,15.0,4,Windows 10,2.08,509.0,1920,1080,2.4,Intel,0,1,Intel
1225,1243,Asus,Notebook,15.6,4,Windows 10,2.65,309.0,1366,768,1.6,Intel,0,1,Intel
1226,1244,Dell,Ultrabook,13.3,8,Windows 10,1.29,1477.0,3200,1800,2.7,Intel,1,0,Intel
1227,1245,Dell,Notebook,15.6,4,Other,2.18,521.86,1366,768,2.5,Intel,0,1,Intel
1228,1246,Lenovo,Gaming,15.6,16,Windows 10,2.6,1029.0,1920,1080,2.6,Intel,1,1,Nvidia
1229,1247,Other,Gaming,15.6,8,Windows 10,2.2,1149.0,1920,1080,2.8,Intel,1,1,Nvidia
1230,1248,Lenovo,Netbook,12.5,16,Windows 10,1.3,1650.0,1920,1080,2.5,Intel,1,0,Intel
1231,1249,Other,Gaming,14.0,16,Windows 10,1.95,3499.0,1920,1080,2.8,Intel,1,0,Nvidia
1232,1250,Dell,Notebook,15.6,8,Windows 10,2.3,469.01,1366,768,2.4,Intel,0,1,Intel
1233,1251,Other,Gaming,17.3,16,Windows 10,2.7,1598.0,1920,1080,2.8,Intel,1,1,Nvidia
1234,1252,Other,Ultrabook,11.6,4,Other,1.08,959.0,1366,768,1.6,Intel,0,0,Intel
1235,1253,HP,Notebook,15.6,4,Windows 10,2.1,478.0,1920,1080,2.0,Intel,0,1,Intel
1236,1254,HP,Ultrabook,14.0,8,Other,1.54,2198.19,2560,1440,2.5,Intel,1,0,Intel
1237,1255,Dell,Notebook,15.6,4,Other,2.24,737.0,1366,768,2.3,Intel,0,1,Intel
1238,1256,Other,Gaming,15.6,8,Windows 10,2.3,1169.0,1920,1080,2.6,Intel,1,1,Nvidia
1239,1257,Lenovo,Notebook,13.3,16,Windows 10,1.4,1499.0,1920,1080,2.7,Intel,1,0,Intel
1240,1258,Lenovo,Notebook,15.6,6,Windows 10,2.2,597.57,1920,1080,3.6,AMD,1,0,AMD
1241,1259,Asus,Ultrabook,13.3,8,Windows 10,1.45,1280.0,1920,1080,2.5,Intel,1,0,Intel
1242,1260,Acer,Notebook,15.6,4,Other,2.4,361.8,1366,768,2.0,Intel,0,1,Intel
1243,1261,Dell,2 in 1 Convertible,17.3,16,Windows 10,2.77,1799.0,1920,1080,2.7,Intel,1,0,Nvidia
1244,1262,HP,Notebook,14.0,4,Other,1.54,1099.99,1920,1080,2.3,Intel,1,0,Intel
1245,1263,Asus,Gaming,15.6,16,Windows 10,2.5,1600.0,1920,1080,2.8,Intel,1,1,Nvidia
1246,1264,Dell,Notebook,14.0,4,Windows 10,1.6,875.0,1366,768,2.5,Intel,0,1,Intel
1247,1265,Asus,Gaming,15.6,16,Windows 10,2.34,2325.0,1920,1080,2.6,Intel,1,1,Nvidia
1248,1266,Lenovo,Notebook,15.6,8,Other,2.3,573.0,1920,1080,2.5,Intel,1,0,Intel
1249,1267,Dell,2 in 1 Convertible,13.3,8,Windows 10,1.24,1813.0,3200,1800,1.2,Intel,1,0,Intel
1250,1268,Dell,Notebook,15.6,4,Other,2.2,324.0,1366,768,1.6,Intel,0,1,Intel
1251,1269,HP,Notebook,15.6,4,Windows 10,1.86,399.0,1366,768,2.5,AMD,0,1,AMD
1252,1270,Lenovo,Notebook,15.6,6,Windows 10,2.4,569.0,1920,1080,2.3,Intel,1,0,Nvidia
1253,1271,Lenovo,Notebook,14.0,8,Windows 10,1.9,1072.0,1920,1080,2.3,Intel,1,0,Intel
1254,1272,Dell,Notebook,15.6,4,Windows 10,2.2,443.99,1366,768,1.6,Intel,0,1,Intel
1255,1273,Asus,Notebook,15.6,4,Windows 10,2.0,339.0,1366,768,1.1,Intel,0,1,Intel
1256,1274,Asus,Gaming,17.3,16,Windows 10,4.0,1900.0,1920,1080,2.6,Intel,1,1,Nvidia
1257,1275,Dell,Notebook,15.6,4,Windows 10,2.29,490.0,1366,768,2.0,Intel,0,1,Intel
1258,1276,Lenovo,Notebook,15.6,8,Other,2.32,895.0,1920,1080,2.5,Intel,0,0,AMD
1259,1277,Other,Gaming,15.6,8,Windows 10,2.4,1229.0,1920,1080,2.6,Intel,1,1,Nvidia
1260,1278,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,833.01,1920,1080,2.3,Intel,1,0,Intel
1261,1279,Asus,Ultrabook,13.3,8,Windows 10,1.2,729.0,1920,1080,0.9,Intel,1,0,Intel
1262,1280,Dell,Notebook,15.6,6,Windows 10,2.3,459.0,1366,768,2.4,Intel,0,1,Intel
1263,1281,Acer,Notebook,15.6,4,Other,2.4,289.0,1366,768,1.6,Intel,0,1,Intel
1264,1282,Dell,Notebook,15.6,2,Windows 10,2.2,379.0,1366,768,1.6,Intel,0,1,Intel
1265,1283,Lenovo,Notebook,15.6,8,Windows 10,2.6,899.0,1920,1080,2.6,Intel,0,1,Nvidia
1266,1284,HP,Notebook,15.6,6,Windows 10,2.04,549.99,1920,1080,2.9,AMD,0,0,AMD
1267,1285,Dell,Notebook,15.6,8,Other,2.3,805.99,1366,768,2.7,Intel,0,1,AMD
1268,1286,HP,Netbook,11.6,2,Windows 10,1.17,209.0,1366,768,1.6,Intel,0,0,Intel
1269,1287,Asus,Notebook,15.6,4,Windows 10,2.2,720.32,1366,768,2.5,Intel,0,1,Nvidia
1270,1288,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,1920,1080,2.5,Intel,1,0,Intel
1271,1289,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1499.0,3200,1800,2.5,Intel,1,0,Intel
1272,1290,Lenovo,Notebook,14.0,2,Windows 10,1.5,229.0,1366,768,1.6,Intel,0,0,Intel
1273,1291,HP,Notebook,15.6,6,Windows 10,2.19,764.0,1366,768,2.5,Intel,0,1,AMD
1274,1292,Asus,Notebook,15.6,4,Windows 10,2.2,369.0,1366,768,1.6,Intel,0,1,Intel
1275,1293,Asus,Ultrabook,13.3,8,Windows 10,1.2,729.0,1920,1080,0.9,Intel,1,0,Intel
1276,1294,Dell,Notebook,15.6,6,Windows 10,2.3,459.0,1366,768,2.4,Intel,0,1,Intel
1277,1295,Acer,Notebook,15.6,4,Other,2.4,289.0,1366,768,1.6,Intel,0,1,Intel
1278,1296,Dell,Notebook,15.6,2,Windows 10,2.2,379.0,1366,768,1.6,Intel,0,1,Intel
1279,1297,Lenovo,Notebook,15.6,8,Windows 10,2.6,899.0,1920,1080,2.6,Intel,0,1,Nvidia
1280,1298,HP,Notebook,15.6,6,Windows 10,2.04,549.99,1920,1080,2.9,AMD,0,0,AMD
1281,1299,Dell,Notebook,15.6,8,Other,2.3,805.99,1366,768,2.7,Intel,0,1,AMD
1282,1300,HP,Netbook,11.6,2,Windows 10,1.17,209.0,1366,768,1.6,Intel,0,0,Intel
1283,1301,Asus,Notebook,15.6,4,Windows 10,2.2,720.32,1366,768,2.5,Intel,0,1,Nvidia
1284,1302,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,1920,1080,2.5,Intel,1,0,Intel
1285,1303,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1499.0,3200,1800,2.5,Intel,1,0,Intel
1286,1304,Lenovo,Notebook,14.0,2,Windows 10,1.5,229.0,1366,768,1.6,Intel,0,0,Intel
1287,1305,HP,Notebook,15.6,6,Windows 10,2.19,764.0,1366,768,2.5,Intel,0,1,AMD
1288,1306,Asus,Notebook,15.6,4,Windows 10,2.2,369.0,1366,768,1.6,Intel,0,1,Intel
1289,1307,Asus,Ultrabook,13.3,8,Windows 10,1.2,729.0,1920,1080,0.9,Intel,1,0,Intel
1290,1308,Dell,Notebook,15.6,6,Windows 10,2.3,459.0,1366,768,2.4,Intel,0,1,Intel
1291,1309,Acer,Notebook,15.6,4,Other,2.4,289.0,1366,768,1.6,Intel,0,1,Intel
1292,1310,Dell,Notebook,15.6,2,Windows 10,2.2,379.0,1366,768,1.6,Intel,0,1,Intel
1293,1311,Lenovo,Notebook,15.6,8,Windows 10,2.6,899.0,1920,1080,2.6,Intel,0,1,Nvidia
1294,1312,HP,Notebook,15.6,6,Windows 10,2.04,549.99,1920,1080,2.9,AMD,0,0,AMD
1295,1313,Dell,Notebook,15.6,8,Other,2.3,805.99,1366,768,2.7,Intel,0,1,AMD
1296,1314,HP,Netbook,11.6,2,Windows 10,1.17,209.0,1366,768,1.6,Intel,0,0,Intel
1297,1315,Asus,Notebook,15.6,4,Windows 10,2.2,720.32,1366,768,2.5,Intel,0,1,Nvidia
1298,1316,Lenovo,2 in 1 Convertible,14.0,4,Windows 10,1.8,638.0,1920,1080,2.5,Intel,1,0,Intel
1299,1317,Lenovo,2 in 1 Convertible,13.3,16,Windows 10,1.3,1499.0,3200,1800,2.5,Intel,1,0,Intel
1300,1318,Lenovo,Notebook,14.0,2,Windows 10,1.5,229.0,1366,768,1.6,Intel,0,0,Intel
1301,1319,HP,Notebook,15.6,6,Windows 10,2.19,764.0,1366,768,2.5,Intel,0,1,AMD
1302,1320,Asus,Notebook,15.6,4,Windows 10,2.2,369.0,1366,768,1.6,Intel,0,1,Intel
